created_at,entry_id,field1,field2,field3,field4
2018-12-28 23:10:30 UTC,525,,,12.37646588077806,
2018-12-28 23:11:25 UTC,526,22.671,,,
2018-12-28 23:11:50 UTC,527,,51.896,,
2018-12-28 23:15:06 UTC,528,,,,0
2018-12-28 23:15:28 UTC,529,,,12.26339649247121,
2018-12-28 23:16:55 UTC,530,22.655,,,
2018-12-28 23:17:20 UTC,531,,51.652,,
2018-12-28 23:20:05 UTC,532,,,,0
2018-12-28 23:20:29 UTC,533,,,12.17679773246948,
2018-12-28 23:22:25 UTC,534,22.599,,,
2018-12-28 23:22:50 UTC,535,,51.672,,
2018-12-28 23:25:05 UTC,536,,,,0
2018-12-28 23:25:28 UTC,537,,,12.13101599869124,
2018-12-28 23:27:55 UTC,538,22.586,,,
2018-12-28 23:28:20 UTC,539,,51.624,,
2018-12-28 23:30:05 UTC,540,,,,0
2018-12-28 23:30:29 UTC,541,,,12.1048657721786,
2018-12-28 23:33:26 UTC,542,22.557,,,
2018-12-28 23:33:51 UTC,543,,51.519,,
2018-12-28 23:35:06 UTC,544,,,,0
2018-12-28 23:35:29 UTC,545,,,12.04711186754839,
2018-12-28 23:38:56 UTC,546,22.501,,,
2018-12-28 23:39:21 UTC,547,,51.553,,
2018-12-28 23:40:06 UTC,548,,,,0
2018-12-28 23:40:31 UTC,549,,,12.00548631127485,
2018-12-28 23:44:26 UTC,550,22.442,,,
2018-12-28 23:44:51 UTC,551,,51.434,,
2018-12-28 23:45:28 UTC,552,,,11.91590632907429,
2018-12-28 23:49:56 UTC,553,22.386,,,
2018-12-28 23:50:22 UTC,554,,51.475,,
2018-12-28 23:55:05 UTC,555,,,,0
2018-12-28 23:55:27 UTC,556,22.415,,,
2018-12-28 23:55:52 UTC,557,,51.241,,
2018-12-28 23:56:17 UTC,558,,51.203,,
2018-12-29 00:00:05 UTC,559,,,,0
2018-12-29 00:00:30 UTC,560,,,11.82258983440106,
2018-12-29 00:01:22 UTC,561,22.372,,,
2018-12-29 00:01:47 UTC,562,,51.324,,
2018-12-29 00:04:24 UTC,563,,,11.81880431426676,
2018-12-29 00:05:10 UTC,564,,,,0
2018-12-29 00:05:29 UTC,565,,,11.81880431426676,
2018-12-29 00:06:54 UTC,566,22.274,,,
2018-12-29 00:07:15 UTC,567,22.287,,,
2018-12-29 00:07:40 UTC,568,,50.379,,
2018-12-29 00:10:05 UTC,569,,,,0
2018-12-29 00:10:29 UTC,570,,,11.45854338785452,
2018-12-29 00:12:46 UTC,571,22.161,,,
2018-12-29 00:13:10 UTC,572,,50.051,,
2018-12-29 00:13:36 UTC,573,,50.050,,
2018-12-29 00:14:00 UTC,574,,50.031,,
2018-12-29 00:15:05 UTC,575,,,,0
2018-12-29 00:15:29 UTC,576,,,11.23771834703057,
2018-12-29 00:19:06 UTC,577,22.036,,,
2018-12-29 00:19:30 UTC,578,,49.735,,
2018-12-29 00:20:05 UTC,579,,,,0
2018-12-29 00:20:30 UTC,580,,,11.03314923071028,
2018-12-29 00:24:36 UTC,581,21.977,,,
2018-12-29 00:25:01 UTC,582,,49.447,,
2018-12-29 00:25:28 UTC,583,,,10.89130949083712,
2018-12-29 00:30:06 UTC,584,21.921,,,
2018-12-29 00:30:30 UTC,585,,,10.83988824534572,
2018-12-29 00:30:56 UTC,586,21.908,,,
2018-12-29 00:31:21 UTC,587,,49.303,,
2018-12-29 00:35:05 UTC,588,,,,1
2018-12-29 00:35:28 UTC,589,,,10.78399040846127,
2018-12-29 00:36:26 UTC,590,21.862,,,
2018-12-29 00:36:51 UTC,591,,49.158,,
2018-12-29 00:40:05 UTC,592,,,,1
2018-12-29 00:40:30 UTC,593,,,10.69739959186787,
2018-12-29 00:41:56 UTC,594,21.793,,,
2018-12-29 00:42:21 UTC,595,,49.084,,
2018-12-29 00:45:05 UTC,596,,,,1
2018-12-29 00:45:28 UTC,597,,,10.61140787157849,
2018-12-29 00:47:26 UTC,598,21.724,,,
2018-12-29 00:47:51 UTC,599,,49.038,,
2018-12-29 00:50:05 UTC,600,,,,1
2018-12-29 00:50:30 UTC,601,,,10.53399761910981,
2018-12-29 00:52:56 UTC,602,21.667,,,
2018-12-29 00:53:21 UTC,603,,49.039,,
2018-12-29 00:55:05 UTC,604,,,,1
2018-12-29 00:55:28 UTC,605,,,10.48201202205466,
2018-12-29 00:58:26 UTC,606,21.625,,,
2018-12-29 00:58:51 UTC,607,,48.943,,
2018-12-29 01:00:06 UTC,608,,,,1
2018-12-29 01:00:29 UTC,609,,,10.41403100277186,
2018-12-29 01:03:56 UTC,610,21.582,,,
2018-12-29 01:04:21 UTC,611,21.595,,,
2018-12-29 01:04:46 UTC,612,,48.980,,
2018-12-29 01:05:09 UTC,613,,,,1
2018-12-29 01:05:29 UTC,614,,,10.39786815455997,
2018-12-29 01:09:51 UTC,615,21.539,,,
2018-12-29 01:10:16 UTC,616,,48.951,,
2018-12-29 01:15:05 UTC,617,,,,1
2018-12-29 01:15:21 UTC,618,21.497,,,
2018-12-29 01:15:46 UTC,619,,48.957,,
2018-12-29 01:20:05 UTC,620,,,,1
2018-12-29 01:20:29 UTC,621,,,10.30091872171364,
2018-12-29 01:20:51 UTC,622,21.440,,,
2018-12-29 01:21:16 UTC,623,,48.916,,
2018-12-29 01:25:05 UTC,624,,,,1
2018-12-29 01:25:28 UTC,625,,,10.23606018058048,
2018-12-29 01:26:21 UTC,626,21.400,,,
2018-12-29 01:26:46 UTC,627,,48.923,,
2018-12-29 01:30:04 UTC,628,,,,1
2018-12-29 01:30:29 UTC,629,,,10.20151811309676,
2018-12-29 01:31:51 UTC,630,21.358,,,
2018-12-29 01:32:16 UTC,631,21.328,,,
2018-12-29 01:32:41 UTC,632,,48.905,,
2018-12-29 01:35:04 UTC,633,,,,1
2018-12-29 01:35:28 UTC,634,,,10.12995865748906,
2018-12-29 01:37:46 UTC,635,21.315,,,
2018-12-29 01:38:11 UTC,636,,48.989,,
2018-12-29 01:40:06 UTC,637,,,,1
2018-12-29 01:40:29 UTC,638,,,10.14376554786057,
2018-12-29 01:43:17 UTC,639,21.243,,,
2018-12-29 01:43:42 UTC,640,,48.994,,
2018-12-29 01:45:05 UTC,641,,,,1
2018-12-29 01:45:28 UTC,642,,,10.0792408773775,
2018-12-29 01:48:47 UTC,643,21.213,,,
2018-12-29 01:49:12 UTC,644,21.200,,,
2018-12-29 01:49:37 UTC,645,,49.033,,
2018-12-29 01:50:05 UTC,646,,,,1
2018-12-29 01:50:29 UTC,647,,,10.05171282759935,
2018-12-29 01:54:42 UTC,648,21.171,,,
2018-12-29 01:55:04 UTC,649,,,,1
2018-12-29 01:55:29 UTC,650,,,10.02510403204805,
2018-12-29 01:55:58 UTC,651,,49.042,,
2018-12-29 02:00:06 UTC,652,,,,1
2018-12-29 02:00:29 UTC,653,,,10.02785354626127,
2018-12-29 02:01:03 UTC,654,21.115,,,
2018-12-29 02:01:28 UTC,655,,49.058,,
2018-12-29 02:05:11 UTC,656,,,,1
2018-12-29 02:05:28 UTC,657,,,9.981354181232517,
2018-12-29 02:06:33 UTC,658,21.088,,,
2018-12-29 02:06:58 UTC,659,,49.024,,
2018-12-29 02:07:23 UTC,660,,49.075,,
2018-12-29 02:10:06 UTC,661,,,,1
2018-12-29 02:10:29 UTC,662,,,9.961766022444614,
2018-12-29 02:12:28 UTC,663,21.045,,,
2018-12-29 02:12:53 UTC,664,,49.129,,
2018-12-29 02:15:05 UTC,665,,,,1
2018-12-29 02:15:28 UTC,666,,,9.938769065466488,
2018-12-29 02:17:58 UTC,667,20.976,,,
2018-12-29 02:18:23 UTC,668,20.960,,,
2018-12-29 02:18:48 UTC,669,,49.111,,
2018-12-29 02:20:05 UTC,670,,,,1
2018-12-29 02:20:30 UTC,671,,,9.855272705702562,
2018-12-29 02:23:53 UTC,672,20.960,,,
2018-12-29 02:24:18 UTC,673,,49.140,,
2018-12-29 02:25:04 UTC,674,,,,1
2018-12-29 02:25:28 UTC,675,,,9.86410474902544,
2018-12-29 02:29:23 UTC,676,20.920,,,
2018-12-29 02:29:48 UTC,677,20.904,,,
2018-12-29 02:30:06 UTC,678,,,,1
2018-12-29 02:30:29 UTC,679,,,9.812704873043014,
2018-12-29 02:31:03 UTC,680,,49.163,,
2018-12-29 02:35:05 UTC,681,,,,1
2018-12-29 02:35:28 UTC,682,,,9.8197034886601,
2018-12-29 02:36:08 UTC,683,20.864,,,
2018-12-29 02:36:34 UTC,684,20.877,,,
2018-12-29 02:36:58 UTC,685,,49.184,,
2018-12-29 02:40:06 UTC,686,,,,1
2018-12-29 02:40:30 UTC,687,,,9.801305979080073,
2018-12-29 02:42:04 UTC,688,20.821,,,
2018-12-29 02:42:29 UTC,689,,49.227,,
2018-12-29 02:45:04 UTC,690,,,,1
2018-12-29 02:45:28 UTC,691,,,9.762963160120304,
2018-12-29 02:47:34 UTC,692,20.778,,,
2018-12-29 02:47:59 UTC,693,,49.268,,
2018-12-29 02:50:06 UTC,694,,,,1
2018-12-29 02:50:29 UTC,695,,,9.735928468681248,
2018-12-29 02:53:04 UTC,696,20.765,,,
2018-12-29 02:53:29 UTC,697,,49.277,,
2018-12-29 02:55:05 UTC,698,,,,1
2018-12-29 02:55:29 UTC,699,,,9.72672198668203,
2018-12-29 02:58:34 UTC,700,20.735,,,
2018-12-29 02:58:59 UTC,701,,49.319,,
2018-12-29 03:00:07 UTC,702,,,,1
2018-12-29 03:00:29 UTC,703,,,9.71190667046082,
2018-12-29 03:04:04 UTC,704,20.709,,,
2018-12-29 03:04:29 UTC,705,20.666,,,
2018-12-29 03:04:54 UTC,706,,49.294,,
2018-12-29 03:05:09 UTC,707,,,,1
2018-12-29 03:05:28 UTC,708,,,9.640969830382227,
2018-12-29 03:09:59 UTC,709,20.666,,,
2018-12-29 03:10:24 UTC,710,20.634,,,
2018-12-29 03:10:49 UTC,711,,49.332,,
2018-12-29 03:15:05 UTC,712,,,,1
2018-12-29 03:15:28 UTC,713,,,9.623091971875057,
2018-12-29 03:15:54 UTC,714,20.621,,,
2018-12-29 03:16:19 UTC,715,,49.291,,
2018-12-29 03:20:05 UTC,716,,,,1
2018-12-29 03:20:29 UTC,717,,,9.598738632688294,
2018-12-29 03:21:24 UTC,718,20.591,,,
2018-12-29 03:21:49 UTC,719,,49.337,,
2018-12-29 03:25:05 UTC,720,,,,1
2018-12-29 03:25:29 UTC,721,,,9.58511506706342,
2018-12-29 03:26:54 UTC,722,20.565,,,
2018-12-29 03:27:19 UTC,723,,49.401,,
2018-12-29 03:30:06 UTC,724,,,,1
2018-12-29 03:30:30 UTC,725,,,9.580587975767161,
2018-12-29 03:32:24 UTC,726,20.522,,,
2018-12-29 03:32:49 UTC,727,20.522,,,
2018-12-29 03:33:14 UTC,728,,49.409,,
2018-12-29 03:35:05 UTC,729,,,,1
2018-12-29 03:35:29 UTC,730,,,9.543507254192484,
2018-12-29 03:38:19 UTC,731,20.522,,,
2018-12-29 03:38:44 UTC,732,,49.419,,
2018-12-29 03:40:05 UTC,733,,,,1
2018-12-29 03:40:29 UTC,734,,,9.546527488950584,
2018-12-29 03:43:49 UTC,735,20.479,,,
2018-12-29 03:44:14 UTC,736,,49.451,,
2018-12-29 03:44:39 UTC,737,,49.468,,
2018-12-29 03:45:05 UTC,738,,,,1
2018-12-29 03:45:28 UTC,739,,,9.521814704342113,
2018-12-29 03:49:44 UTC,740,20.452,,,
2018-12-29 03:50:04 UTC,741,,,,1
2018-12-29 03:50:29 UTC,742,,,9.497009501562051,
2018-12-29 03:50:59 UTC,743,,49.488,,
2018-12-29 03:55:05 UTC,744,,,,1
2018-12-29 03:55:28 UTC,745,,,9.503040012687032,
2018-12-29 03:56:04 UTC,746,20.410,,,
2018-12-29 03:56:29 UTC,747,,49.509,,
2018-12-29 04:00:06 UTC,748,,,,1
2018-12-29 04:00:29 UTC,749,,,9.470779676440356,
2018-12-29 04:01:34 UTC,750,20.367,,,
2018-12-29 04:01:59 UTC,751,,49.520,,
2018-12-29 04:05:12 UTC,752,,,,1
2018-12-29 04:05:28 UTC,753,,,9.434582856646907,
2018-12-29 04:07:04 UTC,754,20.380,,,
2018-12-29 04:07:29 UTC,755,,49.511,,
2018-12-29 04:10:06 UTC,756,,,,1
2018-12-29 04:10:30 UTC,757,,,9.443817428500626,
2018-12-29 04:12:34 UTC,758,20.340,,,
2018-12-29 04:12:59 UTC,759,,49.546,,
2018-12-29 04:15:06 UTC,760,,,,1
2018-12-29 04:15:29 UTC,761,,,9.41759932312304,
2018-12-29 04:18:04 UTC,762,20.324,,,
2018-12-29 04:18:29 UTC,763,,49.511,,
2018-12-29 04:20:04 UTC,764,,,,1
2018-12-29 04:20:29 UTC,765,,,9.392362493590545,
2018-12-29 04:23:34 UTC,766,20.284,,,
2018-12-29 04:24:00 UTC,767,,49.578,,
2018-12-29 04:25:05 UTC,768,,,,1
2018-12-29 04:25:29 UTC,769,,,9.37576209386547,
2018-12-29 04:29:05 UTC,770,20.268,,,
2018-12-29 04:29:30 UTC,771,,49.587,,
2018-12-29 04:30:05 UTC,772,,,,1
2018-12-29 04:30:30 UTC,773,,,9.363763054703297,
2018-12-29 04:34:35 UTC,774,20.241,,,
2018-12-29 04:35:00 UTC,775,20.255,,,
2018-12-29 04:35:24 UTC,776,,49.561,,
2018-12-29 04:40:06 UTC,777,,,,1
2018-12-29 04:40:29 UTC,778,20.255,,,
2018-12-29 04:40:54 UTC,779,,49.548,,
2018-12-29 04:45:05 UTC,780,,,,1
2018-12-29 04:45:28 UTC,781,,,9.340091688160189,
2018-12-29 04:46:00 UTC,782,20.228,,,
2018-12-29 04:46:25 UTC,783,,49.557,,
2018-12-29 04:50:07 UTC,784,,,,1
2018-12-29 04:50:29 UTC,785,,,9.317985736545291,
2018-12-29 04:51:30 UTC,786,20.185,,,
2018-12-29 04:51:55 UTC,787,20.185,,,
2018-12-29 04:52:20 UTC,788,,49.619,,
2018-12-29 04:55:05 UTC,789,,,,1
2018-12-29 04:55:28 UTC,790,,,9.297091400762573,
2018-12-29 04:57:25 UTC,791,20.169,,,
2018-12-29 04:57:50 UTC,792,20.156,,,
2018-12-29 04:58:15 UTC,793,20.156,,,
2018-12-29 04:58:40 UTC,794,,49.651,,
2018-12-29 05:00:09 UTC,795,,,,1
2018-12-29 05:00:30 UTC,796,,,9.280037947538959,
2018-12-29 05:03:45 UTC,797,20.156,,,
2018-12-29 05:04:10 UTC,798,20.113,,,
2018-12-29 05:04:35 UTC,799,,49.651,,
2018-12-29 05:05:11 UTC,800,,,,1
2018-12-29 05:05:28 UTC,801,,,9.24051206198769,
2018-12-29 05:09:40 UTC,802,20.113,,,
2018-12-29 05:10:05 UTC,803,,49.657,,
2018-12-29 05:10:30 UTC,804,,,9.242311119117941,
2018-12-29 05:15:06 UTC,805,,,,1
2018-12-29 05:15:28 UTC,806,,,9.242311119117941,
2018-12-29 05:16:00 UTC,807,20.100,,,
2018-12-29 05:16:25 UTC,808,,49.621,,
2018-12-29 05:16:50 UTC,809,,49.633,,
2018-12-29 05:20:05 UTC,810,,,,1
2018-12-29 05:20:29 UTC,811,,,9.223164459044243,
2018-12-29 05:21:55 UTC,812,20.044,,,
2018-12-29 05:22:20 UTC,813,,49.665,,
2018-12-29 05:22:45 UTC,814,,49.688,,
2018-12-29 05:25:04 UTC,815,,,,1
2018-12-29 05:25:28 UTC,816,,,9.188171257994426,
2018-12-29 05:27:50 UTC,817,20.031,,,
2018-12-29 05:28:15 UTC,818,,49.679,,
2018-12-29 05:28:40 UTC,819,,49.662,,
2018-12-29 05:30:05 UTC,820,,,,1
2018-12-29 05:30:30 UTC,821,,,9.168431801272046,
2018-12-29 05:33:45 UTC,822,20.031,,,
2018-12-29 05:34:10 UTC,823,,49.694,,
2018-12-29 05:35:04 UTC,824,,,,1
2018-12-29 05:35:28 UTC,825,,,9.178016963448146,
2018-12-29 05:39:15 UTC,826,20.001,,,
2018-12-29 05:39:40 UTC,827,,49.740,,
2018-12-29 05:40:05 UTC,828,,,,1
2018-12-29 05:40:29 UTC,829,,,9.164203059298416,
2018-12-29 05:44:45 UTC,830,19.974,,,
2018-12-29 05:45:04 UTC,831,,,,1
2018-12-29 05:45:29 UTC,832,,,9.13937810306339,
2018-12-29 05:46:00 UTC,833,,49.772,,
2018-12-29 05:50:05 UTC,834,,,,1
2018-12-29 05:50:29 UTC,835,,,9.148946037682522,
2018-12-29 05:51:06 UTC,836,19.942,,,
2018-12-29 05:51:31 UTC,837,,49.781,,
2018-12-29 05:55:05 UTC,838,,,,1
2018-12-29 05:55:28 UTC,839,,,9.122210745147084,
2018-12-29 05:56:36 UTC,840,19.942,,,
2018-12-29 05:57:01 UTC,841,19.900,,,
2018-12-29 05:57:26 UTC,842,,49.804,,
2018-12-29 06:00:07 UTC,843,,,,1
2018-12-29 06:00:30 UTC,844,,,9.090458402016765,
2018-12-29 06:02:31 UTC,845,19.929,,,
2018-12-29 06:02:56 UTC,846,,49.839,,
2018-12-29 06:05:10 UTC,847,,,,1
2018-12-29 06:05:28 UTC,848,,,9.127576254956365,
2018-12-29 06:08:01 UTC,849,19.916,,,
2018-12-29 06:08:26 UTC,850,,49.795,,
2018-12-29 06:10:05 UTC,851,,,,1
2018-12-29 06:10:29 UTC,852,,,9.102484307239955,
2018-12-29 06:13:31 UTC,853,19.886,,,
2018-12-29 06:13:56 UTC,854,,49.830,,
2018-12-29 06:15:05 UTC,855,,,,1
2018-12-29 06:15:28 UTC,856,,,9.085344448250211,
2018-12-29 06:19:01 UTC,857,19.860,,,
2018-12-29 06:19:26 UTC,858,,49.784,,
2018-12-29 06:19:51 UTC,859,,49.804,,
2018-12-29 06:20:30 UTC,860,,,9.053673886635293,
2018-12-29 06:24:56 UTC,861,19.830,,,
2018-12-29 06:25:21 UTC,862,,49.804,,
2018-12-29 06:25:46 UTC,863,,49.790,,
2018-12-29 06:30:06 UTC,864,,,,1
2018-12-29 06:30:29 UTC,865,,,9.021906652175558,
2018-12-29 06:30:51 UTC,866,19.788,,,
2018-12-29 06:31:16 UTC,867,,49.836,,
2018-12-29 06:35:05 UTC,868,,,,1
2018-12-29 06:35:28 UTC,869,,,8.997004757690348,
2018-12-29 06:36:21 UTC,870,19.788,,,
2018-12-29 06:36:46 UTC,871,19.788,,,
2018-12-29 06:37:11 UTC,872,,49.808,,
2018-12-29 06:40:06 UTC,873,,,,1
2018-12-29 06:40:30 UTC,874,,,8.988653918639502,
2018-12-29 06:42:17 UTC,875,19.844,,,
2018-12-29 06:42:41 UTC,876,,49.831,,
2018-12-29 06:45:05 UTC,877,,,,1
2018-12-29 06:45:28 UTC,878,,,9.047016474254606,
2018-12-29 06:47:47 UTC,879,19.988,,,
2018-12-29 06:48:12 UTC,880,,49.624,,
2018-12-29 06:50:04 UTC,881,,,,1
2018-12-29 06:50:29 UTC,882,,,9.117517441978405,
2018-12-29 06:53:17 UTC,883,20.255,,,
2018-12-29 06:53:42 UTC,884,,49.294,,
2018-12-29 06:55:05 UTC,885,,,,1
2018-12-29 06:55:28 UTC,886,,,9.263535793674052,
2018-12-29 06:58:47 UTC,887,20.479,,,
2018-12-29 06:59:12 UTC,888,,48.965,,
2018-12-29 07:00:07 UTC,889,,,,1
2018-12-29 07:00:30 UTC,890,,,9.369405770857446,
2018-12-29 07:04:17 UTC,891,20.679,,,
2018-12-29 07:04:42 UTC,892,,48.585,,
2018-12-29 07:05:08 UTC,893,,,,1
2018-12-29 07:05:28 UTC,894,,,9.436693145357001,
2018-12-29 07:09:47 UTC,895,20.920,,,
2018-12-29 07:10:06 UTC,896,,,,1
2018-12-29 07:10:30 UTC,897,,,9.657609196535237,
2018-12-29 07:11:02 UTC,898,,48.040,,
2018-12-29 07:11:27 UTC,899,,48.060,,
2018-12-29 07:15:04 UTC,900,,,,1
2018-12-29 07:15:29 UTC,901,,,9.495423346440029,
2018-12-29 07:16:33 UTC,902,21.115,,,
2018-12-29 07:16:57 UTC,903,,47.784,,
2018-12-29 07:20:05 UTC,904,,,,1
2018-12-29 07:20:29 UTC,905,,,9.587918908628135,
2018-12-29 07:22:02 UTC,906,21.272,,,
2018-12-29 07:22:27 UTC,907,,47.495,,
2018-12-29 07:25:05 UTC,908,,,,1
2018-12-29 07:25:28 UTC,909,,,9.640897394682799,
2018-12-29 07:27:32 UTC,910,21.440,,,
2018-12-29 07:27:57 UTC,911,,47.181,,
2018-12-29 07:30:05 UTC,912,,,,1
2018-12-29 07:30:29 UTC,913,,,9.695306089871666,
2018-12-29 07:33:03 UTC,914,21.638,,,
2018-12-29 07:33:28 UTC,915,,46.915,,
2018-12-29 07:35:05 UTC,916,,,,1
2018-12-29 07:35:28 UTC,917,,,9.791563320729869,
2018-12-29 07:38:33 UTC,918,21.766,,,
2018-12-29 07:38:58 UTC,919,21.750,,,
2018-12-29 07:39:23 UTC,920,,46.680,,
2018-12-29 07:40:05 UTC,921,,,,1
2018-12-29 07:40:29 UTC,922,,,9.818648162452893,
2018-12-29 07:44:28 UTC,923,21.881,,,
2018-12-29 07:44:52 UTC,924,,46.456,,
2018-12-29 07:45:17 UTC,925,,46.447,,
2018-12-29 07:50:05 UTC,926,,,,1
2018-12-29 07:50:23 UTC,927,21.977,,,
2018-12-29 07:50:48 UTC,928,,46.270,,
2018-12-29 07:51:13 UTC,929,,46.279,,
2018-12-29 07:51:38 UTC,930,,46.316,,
2018-12-29 07:55:04 UTC,931,,,,1
2018-12-29 07:55:28 UTC,932,,,9.908456309466571,
2018-12-29 07:56:43 UTC,933,22.148,,,
2018-12-29 07:57:08 UTC,934,,46.142,,
2018-12-29 08:00:07 UTC,935,,,,1
2018-12-29 08:00:29 UTC,936,,,10.00786685852834,
2018-12-29 08:02:13 UTC,937,22.260,,,
2018-12-29 08:02:38 UTC,938,,46.007,,
2018-12-29 08:03:03 UTC,939,,45.940,,
2018-12-29 08:03:28 UTC,940,,45.972,,
2018-12-29 08:05:09 UTC,941,,,,1
2018-12-29 08:05:28 UTC,942,,,10.05454144600693,
2018-12-29 08:08:33 UTC,943,22.343,,,
2018-12-29 08:08:58 UTC,944,,45.820,,
2018-12-29 08:09:23 UTC,945,,45.776,,
2018-12-29 08:10:05 UTC,946,,,,1
2018-12-29 08:10:29 UTC,947,,,10.06604780568896,
2018-12-29 08:14:28 UTC,948,22.428,,,
2018-12-29 08:14:53 UTC,949,,45.776,,
2018-12-29 08:15:28 UTC,950,,,10.14337713752911,
2018-12-29 08:19:59 UTC,951,22.471,,,
2018-12-29 08:20:23 UTC,952,,45.743,,
2018-12-29 08:25:04 UTC,953,,,,1
2018-12-29 08:25:29 UTC,954,22.458,,,
2018-12-29 08:25:54 UTC,955,,45.643,,
2018-12-29 08:26:19 UTC,956,,45.711,,
2018-12-29 08:30:05 UTC,957,,,,1
2018-12-29 08:30:29 UTC,958,,,10.14935931022826,
2018-12-29 08:31:24 UTC,959,22.442,,,
2018-12-29 08:31:49 UTC,960,22.458,,,
2018-12-29 08:32:14 UTC,961,,45.629,,
2018-12-29 08:35:05 UTC,962,,,,1
2018-12-29 08:35:28 UTC,963,,,10.1224377931146,
2018-12-29 08:37:19 UTC,964,22.428,,,
2018-12-29 08:37:44 UTC,965,,45.606,,
2018-12-29 08:38:08 UTC,966,,45.600,,
2018-12-29 08:40:04 UTC,967,,,,1
2018-12-29 08:40:29 UTC,968,,,10.08562682361656,
2018-12-29 08:43:13 UTC,969,22.415,,,
2018-12-29 08:43:38 UTC,970,,45.647,,
2018-12-29 08:45:05 UTC,971,,,,1
2018-12-29 08:45:29 UTC,972,,,10.08924524536061,
2018-12-29 08:48:44 UTC,973,22.343,,,
2018-12-29 08:49:09 UTC,974,,45.747,,
2018-12-29 08:50:04 UTC,975,,,,1
2018-12-29 08:50:29 UTC,976,,,10.05655140941068,
2018-12-29 08:54:14 UTC,977,22.330,,,
2018-12-29 08:54:39 UTC,978,,45.753,,
2018-12-29 08:55:04 UTC,979,,,,1
2018-12-29 08:55:28 UTC,980,,,10.04669027869327,
2018-12-29 08:59:44 UTC,981,22.260,,,
2018-12-29 09:00:07 UTC,982,,,,1
2018-12-29 09:00:29 UTC,983,,,9.983009079459656,
2018-12-29 09:00:58 UTC,984,,45.808,,
2018-12-29 09:05:10 UTC,985,,,,1
2018-12-29 09:05:28 UTC,986,,,10.00100217454708,
2018-12-29 09:06:04 UTC,987,22.247,,,
2018-12-29 09:06:28 UTC,988,,45.907,,
2018-12-29 09:06:53 UTC,989,,45.884,,
2018-12-29 09:10:05 UTC,990,,,,1
2018-12-29 09:10:29 UTC,991,,,10.01400336034365,
2018-12-29 09:11:58 UTC,992,22.188,,,
2018-12-29 09:12:23 UTC,993,,45.904,,
2018-12-29 09:15:05 UTC,994,,,,1
2018-12-29 09:15:28 UTC,995,,,9.966834922835147,
2018-12-29 09:17:28 UTC,996,22.132,,,
2018-12-29 09:17:53 UTC,997,,45.991,,
2018-12-29 09:18:18 UTC,998,,46.026,,
2018-12-29 09:20:05 UTC,999,,,,1
2018-12-29 09:20:29 UTC,1000,,,9.955601863231726,
2018-12-29 09:23:24 UTC,1001,22.105,,,
2018-12-29 09:23:49 UTC,1002,,46.067,,
2018-12-29 09:25:04 UTC,1003,,,,1
2018-12-29 09:25:29 UTC,1004,,,9.944350175048992,
2018-12-29 09:28:54 UTC,1005,22.063,,,
2018-12-29 09:29:19 UTC,1006,,46.140,,
2018-12-29 09:30:04 UTC,1007,,,,1
2018-12-29 09:30:29 UTC,1008,,,9.929808351456112,
2018-12-29 09:34:24 UTC,1009,21.977,,,
2018-12-29 09:34:49 UTC,1010,,46.206,,
2018-12-29 09:35:04 UTC,1011,,,,1
2018-12-29 09:35:28 UTC,1012,,,9.872872354017163,
2018-12-29 09:39:54 UTC,1013,21.937,,,
2018-12-29 09:40:19 UTC,1014,,46.296,,
2018-12-29 09:45:05 UTC,1015,,,,1
2018-12-29 09:45:24 UTC,1016,21.894,,,
2018-12-29 09:45:49 UTC,1017,,46.415,,
2018-12-29 09:50:05 UTC,1018,,,,1
2018-12-29 09:50:29 UTC,1019,,,9.864772861139471,
2018-12-29 09:50:54 UTC,1020,21.822,,,
2018-12-29 09:51:19 UTC,1021,,46.398,,
2018-12-29 09:55:05 UTC,1022,,,,1
2018-12-29 09:55:28 UTC,1023,,,9.793673050772229,
2018-12-29 09:56:24 UTC,1024,21.780,,,
2018-12-29 09:56:49 UTC,1025,,46.529,,
2018-12-29 10:00:05 UTC,1026,,,,1
2018-12-29 10:00:29 UTC,1027,,,9.797549133856791,
2018-12-29 10:01:54 UTC,1028,21.750,,,
2018-12-29 10:02:19 UTC,1029,,46.595,,
2018-12-29 10:05:10 UTC,1030,,,,1
2018-12-29 10:05:28 UTC,1031,,,9.791391887190848,
2018-12-29 10:07:24 UTC,1032,21.707,,,
2018-12-29 10:07:49 UTC,1033,,46.673,,
2018-12-29 10:08:14 UTC,1034,,46.708,,
2018-12-29 10:10:07 UTC,1035,,,,1
2018-12-29 10:10:29 UTC,1036,,,9.788395461814314,
2018-12-29 10:13:19 UTC,1037,21.681,,,
2018-12-29 10:13:44 UTC,1038,,46.737,,
2018-12-29 10:15:04 UTC,1039,,,,1
2018-12-29 10:15:29 UTC,1040,,,9.773959429135529,
2018-12-29 10:18:50 UTC,1041,21.625,,,
2018-12-29 10:19:14 UTC,1042,,46.836,,
2018-12-29 10:20:05 UTC,1043,,,,1
2018-12-29 10:20:29 UTC,1044,,,9.754502892006576,
2018-12-29 10:24:20 UTC,1045,21.555,,,
2018-12-29 10:24:45 UTC,1046,,46.902,,
2018-12-29 10:25:05 UTC,1047,,,,1
2018-12-29 10:25:28 UTC,1048,,,9.711671954074296,
2018-12-29 10:29:50 UTC,1049,21.539,,,
2018-12-29 10:30:06 UTC,1050,,,,1
